date,L_real,L_asset,U,Y,spread,depth,turnover,Hq,S_M_hat,S_M,S_M_in,S_M_out,S_M_in_q_productive,S_M_in_q_housing,S_M_in_q_consumption,S_M_in_q_financial,S_M_in_q_government,T_L,p_C,V_C,capital_headroom,lcr_headroom,nsfr_headroom,hy_oas,usjp_10y_spread,usd_jpy_return,vix,E_p,E_T,q_pay,q_firm,q_asset,q_reserve,q_productive,q_financial,q_government,q_housing,q_consumption,M_in,M_out,loop_area,p_C_baseline,E_p_contrib,p_C_coupling_alpha,mu_q_productive,mu_q_housing,mu_q_consumption,mu_q_financial,mu_q_government,mu_mean,dmu_q_productive,dmu_q_housing,dmu_q_consumption,dmu_q_financial,dmu_q_government,V_C_legacy,V_C_headroom,V_C_formula_used,U_trend,U_star,U_used_for_energy,F_C,X_C,F_C_baseline,F_C_baseline_mode,F_C_baseline_offset,Delta_F_C,X_C_plus,X_C_minus,dS_dV_at_T,dp_dT_at_V,maxwell_gap,dU,dS,dV,dF_C,T_bar,p_bar,Q_like,W_like,dU_pred,firstlaw_resid,L_asset_toy,depth_toy,turnover_toy
2008-03-31,25019.415,10007.766,14769862000000.0,14769862000000.0,3.6652459016393446,1035.444953763943,10.0,1.5706392485452598,0.9758930347116269,1404096.515825763,1404096.515825763,1404096.515825763,268189.50000000006,125155.1,187732.65000000002,178793.00000000003,134094.75000000003,0.8982872764627239,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,893965.0,893965.0,,,,0.2,-182344.54801923528,-863671.0796473394,-501199.4642774242,-544816.1633891504,-801993.8672885067,-578805.0245243312,396460.47650509595,-284866.0551230082,77605.560246907,33988.86113518081,-223188.8427641755,,,min_headroom,3588306099924.5796,11181555900075.42,U,14769874556657.537,,-13960754.051788347,min,13960754.051789347,3313411734646.7812,3313411734646.7812,0.0,,,,14769861975308.281,5187.821437944891,,14769861970120.46,0.8917752019713461,,4626.370510614584,,,,10007.766000000001,1000.0,1.0
2008-06-30,25184.967,10073.9868,25184.967,25184.967,3.8815625,1042.296432225191,1.0,1.5706392485452598,0.9758930347116269,1402130.0754865846,1402130.0754865846,1402130.0754865846,267813.9,124979.82,187469.73,178542.60000000003,133906.95,0.8758381219022533,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,892713.0,892713.0,,,,0.2,-182089.1740682192,-862461.5063511606,-500497.5332965969,-544053.147122783,-800870.6730674296,-577994.4067812378,395905.2327130186,-284467.0995699228,77496.8734846409,33941.2596584548,-222876.26628619176,,,min_headroom,3588306100393.6636,-3588306075208.697,U,12583808.943302762,,-13960754.051788347,min,13960754.051789347,-11456450238201.812,0.0,11456450238201.812,,,,-14769861974815.033,-1966.4403391785454,,-14769861972848.594,0.8870626991824886,,-1744.3558750530487,,,,10073.9868,1000.0,1.0
2008-09-30,25446.365,10178.546000000002,25446.365,25446.365,3.8621875,1053.1145604677572,1.0,1.5706392485452598,0.9758930347116269,1903339.9073683594,1903339.9073683594,1903339.9073683594,363547.50000000006,169655.50000000003,254483.25000000003,242365.00000000006,181773.75000000003,0.8757070156466529,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,1211825.0,1211825.0,,,,0.2,-247179.34360227728,-1170759.7121740081,-679406.9575408318,-738532.0982354536,-1087152.4256843328,-784606.1074473808,537426.7638451036,-386153.60472662735,105199.14990654902,46074.00921192719,-302546.31823695207,,,min_headroom,3588306100844.844,-3588306075398.479,U,12082860.509420987,,-13960754.051788347,min,13960754.051789347,-11456450739150.246,0.0,11456450739150.246,,,,261.39800000000105,501209.8318817748,,-500948.43388177454,0.8757725687744531,,438945.8219621137,,,,10178.546000000002,1000.0,1.0
2008-12-31,25207.71,10083.084,25207.71,25207.71,3.234677419354839,1043.2376662461884,1.0,1.5706392485452598,0.9758930347116269,3517379.059629422,3517379.059629422,3517379.059629422,671837.1000000001,313523.98000000004,470285.97000000003,447891.4000000001,335918.55000000005,0.8520335967165424,1.0108843901729505,1416456.8402,1445634.2268,1431045.5335,1416456.8402,3.391043914486221,-0.2227108137946923,-2.555067248097269,5.625793486125043,0.2044219508647531,5.625793486125043,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2239457.0,2239457.0,,0.97,0.04088439017295062,0.2,-456788.32445734745,-2163568.198994135,-1255546.5243855494,-1364809.9990659328,-2009061.6299925805,-1449954.935379109,993166.6109217617,-713613.2636150259,194408.41099355975,85144.9363131763,-559106.6946134714,1503989.0,1416456.8402,min_headroom,3588306101235.7856,-3588306076028.0757,U,10468582.702159924,3301496.3825599253,-13960754.051788347,min,13960754.051789347,-11456452353428.053,0.0,11456452353428.053,,,,-238.65500000000247,1614039.1522610628,,-1614277.8072610628,0.8638703061815977,,1394320.4966528506,,,,10083.084,1000.0,1.0
2009-03-31,25034.299,10013.7196,14478067000000.0,14478067000000.0,2.7362295081967214,1036.060937898337,10.0,1.5706392485452598,0.9758930347116269,3253667.1591594242,3253667.1591594242,3253667.1591594242,621466.8,290017.84,435026.76000000007,414311.20000000007,310733.4,0.7872486224212238,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2071556.0,2071556.0,,,,0.2,-422541.0866382185,-2001356.8842962799,-1161413.2068041633,-1262484.764130335,-1858434.2874102562,-1341246.0458558504,918704.959217632,-660110.8384404294,179832.83905168716,78761.28172551538,-517188.2415544058,,,min_headroom,3643513101235.7856,10834553898764.215,U,14478077707086.895,,-13960754.051788347,min,13960754.051789347,3021614885076.1387,3021614885076.1387,0.0,,,,14478066974792.29,-263711.9004699979,,14478067238504.191,0.8196411095688831,,-216149.11470774794,,,,10013.7196,1000.0,1.0
2009-06-30,24918.027,9967.2108,24918.027,24918.027,3.320793650793651,1031.2489446657198,1.0,1.5706392485452598,0.9758930347116269,3181441.3133150707,3181441.3133150707,3181441.3133150707,607671.3,283579.94,425369.91000000003,405114.20000000007,303835.65,0.8556294168045193,0.32502284046685614,2060225.576,2066462.384,2063343.98,2060225.576,3.284636760668808,-1.0851002909908658,0.4258061373248998,2.508364336690367,0.8751142023342807,2.508364336690367,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2025571.0,2025571.0,,0.15,0.17502284046685615,0.2,-413161.3972312903,-1956930.184595975,-1135631.8201002125,-1234459.761727053,-1817180.224905279,-1311472.6777119618,898311.2804806714,-645457.5068840133,175840.85761174932,77012.91598490882,-505707.5471933172,2078936.0,2060225.576,min_headroom,3643513101507.719,-3643513076589.6924,U,10804230.765474277,4924681.917474277,-13960754.051788347,min,13960754.051789347,-11456452017779.99,0.0,11456452017779.99,,,,-14478066975081.973,-72225.84584435355,,-14478066902856.129,0.8214390196128716,,-59329.12800109617,,,,9967.2108,1000.0,1.0
2009-09-30,24749.093999999997,9899.6376,24749.093999999997,24749.093999999997,3.5178125,1024.2575412946094,1.0,1.5706392485452598,0.9758930347116269,3362770.043920372,3362770.043920372,3362770.043920372,642306.0000000001,299742.80000000005,449614.20000000007,428204.00000000006,321153.00000000006,0.86310468999393,0.17499712165132214,1986372.9808,1992790.9872,1989581.984,1986372.9808,1.5535548617426709,-0.3857679407525464,-0.9428300962202923,0.9032136909958766,0.0749856082566107,0.9032136909958766,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2141020.0,2141020.0,,0.16,0.01499712165132214,0.2,-436709.8535179153,-2068466.9477513623,-1200358.0419896203,-1304818.7592796574,-1920751.8300403692,-1386221.0865157847,949511.2329978694,-682245.8612355776,185863.04452616442,81402.32723612734,-534530.7435245845,2005627.0,1986372.9808,min_headroom,3643513101726.16,-3643513076977.066,U,10622733.101868976,4595479.063468976,-13960754.051788347,min,13960754.051789347,-11456452199277.654,0.0,11456452199277.654,,,,-168.9330000000009,181328.73060530145,-73852.59519999987,-181497.6636053007,0.8593670533992246,0.2500099810590891,155827.9369168997,-18463.885927116542,174291.82284401625,-174460.75584401624,9899.6376,1000.0,1.0
2009-12-31,24539.687,9815.8748,24539.687,24539.687,3.4640322580645164,1015.5910947996438,1.0,1.5706392485452598,0.9758930347116269,3508913.314079763,3508913.314079763,3508913.314079763,670220.1000000001,312769.38,469154.07000000007,446813.4000000001,335110.05000000005,0.8609539626547386,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2234067.0,2234067.0,,,,0.2,-455688.9110420306,-2158360.8506982853,-1252524.6330224029,-1361525.128717913,-2004226.1532740456,-1446465.1353509354,990776.2243089047,-711895.7153473499,193940.50232853252,84940.00663302233,-557761.0179231102,,,min_headroom,3643513101884.5933,-3643513077344.9062,U,10476380.424709585,,-13960754.051788347,min,13960754.051789347,-11456452345630.332,0.0,11456452345630.332,,,,-209.4069999999956,146143.27015939075,,-146352.67715939134,0.8620293263243343,,125979.78472233479,,,,9815.874800000001,1000.0,1.0
2010-03-31,24397.412,9758.9648,15048971000000.0,15048971000000.0,3.717868852459016,1009.702950300791,10.0,1.5706392485452598,0.9758930347116269,3623700.3422811963,3623700.3422811963,3623700.3422811963,692145.0000000001,323001.00000000006,484501.50000000006,461430.0000000001,346072.50000000006,0.9004268599803151,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2307150.0,2307150.0,,,,0.2,-470595.855500583,-2228967.276580581,-1293498.4524088295,-1406064.6796723346,-2069790.3731294605,-1493783.327458358,1023187.4719577748,-735183.9491222231,200284.87504952843,87718.64778602333,-576007.0456711026,,,min_headroom,3691408351884.5933,11357562648115.406,U,15048981337053.71,,-13960754.051788347,min,13960754.051789347,3592518515042.955,3592518515042.955,0.0,,,,15048970975460.312,114787.02820143336,,15048970860673.287,0.8806904113175269,,101091.83508063691,,,,9758.9648,1000.0,1.0
2010-06-30,24269.131,9707.6524,24269.131,24269.131,3.4925,1004.3939567006692,1.0,1.5706392485452598,0.9758930347116269,3660926.0631109676,3660926.0631109676,3660926.0631109676,699255.3,326319.14,489478.71,466170.20000000007,349627.65,0.8617337651307646,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2330851.0,2330851.0,,,,0.2,-475430.214935912,-2251865.1173894736,-1306786.3646904505,-1420508.9676349352,-2091053.0138912408,-1509128.7357084022,1033698.5207724902,-742736.3816810714,202342.37101795175,88619.76807346707,-581924.2781828386,,,min_headroom,3691408351934.6953,-3691408327665.5645,U,10324097.11967838,,-13960754.051788347,min,13960754.051789347,-11456452497913.637,0.0,11456452497913.637,,,,-15048970975730.87,37225.720829771366,,-15048971012956.592,0.8810803125555399,,32798.84974380022,,,,9707.6524,1000.0,1.0
2010-09-30,24248.084,9699.2336,24248.084,24248.084,2.78453125,1003.522912755722,1.0,1.5706392485452598,0.9758930347116269,3610414.304877752,3610414.304877752,3610414.304877752,689607.3,321816.74000000005,482725.11000000004,459738.20000000007,344803.65,0.8304391537720393,0.0919011806775895,2275753.2456,2284500.8304,2280127.038,2275753.2456,-0.145509586825239,-0.8440063571079863,-0.4819663459029323,0.4115821151678294,-0.4904940966120525,0.4115821151678294,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2298691.0,2298691.0,,0.19,-0.0980988193224105,0.2,-468870.44954878994,-2220794.927928523,-1288755.9331062587,-1400909.4443710544,-2062201.6351773108,-1488306.4780263875,1019436.0284775975,-732488.4499021356,199550.54492012877,87397.0336553331,-573895.1571509233,2301996.0,2275753.2456,min_headroom,3691408351937.899,-3691408327689.815,U,10374587.830911595,4926094.322111595,-13960754.051788347,min,13960754.051789347,-11456452447422.926,0.0,11456452447422.926,,,,-21.0470000000023,-50511.75823321566,,50490.71123321541,0.8460864594514019,,-42737.31468420664,,,,9699.2336,1000.0,1.0
2010-12-31,24176.286,9670.5144,24176.286,24176.286,2.8783870967741936,1000.5515052791544,1.0,1.5706392485452598,0.9758930347116269,3801842.2458511996,3801842.2458511996,3801842.2458511996,726171.0000000001,338879.80000000005,508319.70000000007,484114.0000000001,363085.50000000006,0.8355593538779164,0.1608911572791247,2321573.264,2330022.176,2325797.72,2321573.264,-0.2694670114670826,-0.4054910183845743,0.3883253890385274,-0.2557860581883104,-0.0955442136043764,-0.2557860581883104,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2420570.0,2420570.0,,0.18,-0.01910884272087528,0.2,-493730.45096723066,-2338543.7967503876,-1357087.1200170082,-1475187.12770061,-2171541.7218152173,-1567218.0434500908,1073487.5924828602,-771325.7533002968,210130.92343308264,92030.91574948072,-604323.6783651265,2346920.0,2321573.264,min_headroom,3691408351894.946,-3691408327718.6597,U,10183088.091938147,4826234.619938148,-13960754.051788347,min,13960754.051789347,-11456452638922.664,0.0,11456452638922.664,,,,-71.79799999999886,191427.94097344764,45820.01839999994,-191499.73897344805,0.8329992538249777,0.1263961689783571,159459.33199213375,5791.474788277824,153667.85720385594,-153739.65520385595,9670.5144,1000.0,1.0
2011-03-31,24162.96,9665.184,15599732000000.0,15599732000000.0,3.4574193548387098,1000.0,10.0,1.5706392485452598,0.9758930347116269,4119037.5540126604,4119037.5540126604,4119037.5540126604,786756.9000000001,367153.22000000003,550729.8300000001,524504.6000000001,393378.45000000007,0.8767789379258059,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2622523.0,2622523.0,,,,0.2,-534923.3707192664,-2533653.1864334503,-1470311.6147223029,-1598264.942430414,-2352717.7941228757,-1697974.181685662,1163050.8109663955,-835679.0047477884,227662.56696335902,99709.23925524787,-654743.6124372138,,,min_headroom,3760564185228.2793,11839167814771.72,U,15599741841716.498,,-13960754.051788347,min,13960754.051789347,4143279019705.742,4143279019705.742,0.0,,,,15599731975823.715,317195.3081614608,,15599731658628.406,0.8561691459018611,,271572.83607267553,,,,9665.184,1000.0,1.0
2011-06-30,24187.61,9675.044,24187.61,24187.61,3.2014285714285715,1001.020156470896,1.0,1.5706392485452598,0.9758930347116269,4500275.677533554,4500275.677533554,4500275.677533554,859575.3000000002,401135.14,601702.7100000001,573050.2000000001,429787.6500000001,0.8505288343089182,-0.0036799926463242927,2773663.8958,2778683.5971999997,2776173.7465000004,2773663.8958,-0.3919448382020604,-0.6628674175827212,-0.3503876339100829,-0.0421941446121289,-0.4683999632316214,-0.0421941446121289,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2865251.0,2865251.0,,0.09,-0.09367999264632429,0.2,-584433.2815676922,-2768155.827835115,-1606396.5213630893,-1746192.5880397183,-2570473.9338142555,-1855130.4305239741,1270697.148956282,-913025.397311141,248733.9091608848,108937.84248425579,-715343.5032902814,2788723.0,2773663.8958,min_headroom,3760564185145.166,-3760564160957.556,U,9484665.984255794,5031993.775855793,-13960754.051788347,min,13960754.051789347,-11456453337344.771,0.0,11456453337344.771,,,,-15599731975812.39,381238.1235208935,,-15599732357050.514,0.863653886117362,,329257.7869149106,,,,9675.044,1000.0,1.0
2011-09-30,24258.614,9703.4456,24258.614,24258.614,2.41421875,1003.9587037349728,1.0,1.5706392485452598,0.9758930347116269,4477768.417101901,4477768.417101901,4477768.417101901,855276.3000000002,399128.94000000006,598693.41,570184.2000000001,427638.1500000001,0.8067358613675273,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2850921.0,2850921.0,,,,0.2,-581510.3512817015,-2754311.430603293,-1598362.4391304567,-1737459.3427545377,-2557618.204430841,-1845852.3536401659,1264342.0023584645,-908459.0769631269,247489.91450970923,108393.01088562817,-711765.850790675,,,min_headroom,3760564185046.1875,-3760564160787.5737,U,9507244.248687446,,-13960754.051788347,min,13960754.051789347,-11456453314766.508,0.0,11456453314766.508,,,,71.00400000000081,-22507.26043165289,,22578.26443165168,0.8286323478382227,,-18650.24405488686,,,,9703.445600000001,1000.0,1.0
2011-12-31,24343.456,9737.3824,24343.456,24343.456,2.0467213114754097,1007.4699457351252,1.0,1.5706392485452598,0.9758930347116269,4595839.651972042,4595839.651972042,4595839.651972042,877828.5000000001,409653.30000000005,614479.9500000001,585219.0000000001,438914.25000000006,0.7742222368540302,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2926095.0,2926095.0,,,,0.2,-596843.8028740993,-2826937.998468264,-1640508.5729585048,-1783273.2283838587,-2625058.302174652,-1894524.3809718757,1297680.5780977765,-932413.6174963883,254015.80801337096,111251.15258801705,-730533.9212027763,,,min_headroom,3760564184974.166,-3760564160630.71,U,9389257.855817305,,-13960754.051788347,min,13960754.051789347,-11456453432752.9,0.0,11456453432752.9,,,,84.84199999999691,118071.23487014137,,-117986.3928701412,0.7904790491107787,,93332.83746748477,,,,9737.3824,1000.0,1.0
2012-03-31,24371.357000000004,9748.5428,16253970000000.0,16253970000000.0,2.04,1008.624646980337,10.0,1.5706392485452598,0.9758930347116269,4520514.934890308,4520514.934890308,4520514.934890308,863441.1000000001,402939.18000000005,604408.77,575627.4000000001,431720.55000000005,0.6483699132819266,0.01497665582788682,2907397.318,2913247.212,2910322.265,2907397.318,-0.3986382573045472,-1.643211778792504,0.7664998735153536,-0.1410141232267804,-0.4251167208605659,-0.1410141232267804,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2878137.0,2878137.0,,0.1,-0.08502334417211319,0.2,-587061.6751242361,-2780605.158102336,-1613621.0282472277,-1754045.8049793441,-2582034.2219394953,-1863473.5776785277,1276411.9025542915,-917131.5804238082,249852.54943130002,109427.77269918355,-718560.6442609676,2924947.0,2907397.318,min_headroom,3908556101640.8325,12345413898359.168,U,16253979440239.117,16253975255033.754,-13960754.051788347,min,13960754.051789347,4797516618228.361,4797516618228.361,0.0,,,,16253969975656.545,-75324.71708173398,,16253970050981.262,0.7112960750679784,,-53578.17561584329,,,,9748.542800000001,1000.0,1.0
2012-06-30,24459.092,9783.6368,24459.092,24459.092,1.82578125,1012.2556176892236,1.0,1.5706392485452598,0.9758930347116269,4497599.308254033,4497599.308254033,4497599.308254033,859064.1000000001,400896.58,601344.8700000001,572709.4000000001,429532.05000000005,0.7476544348611163,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2863547.0,2863547.0,,,,0.2,-584085.7119091208,-2766509.571527856,-1605441.1776000462,-1745154.1058369305,-2568945.24136001,-1854027.1616467927,1269941.4497376718,-912482.4098810633,248585.9840467465,108873.05580986221,-714918.0797132174,,,min_headroom,3908556101602.5884,-3908556077143.4966,U,9487613.835535314,,-13960754.051788347,min,13960754.051789347,-11456453334396.92,0.0,11456453334396.92,,,,-16253969975540.908,-22915.62663627509,,-16253969952625.281,0.6980121740715215,,-15995.386368597643,,,,9783.6368,1000.0,1.0
2012-09-30,24646.166,9858.4664,24646.166,24646.166,1.6412698412698414,1019.997798282992,1.0,1.5706392485452598,0.9758930347116269,4404790.235057494,4404790.235057494,4404790.235057494,841337.1000000001,392623.98000000004,588935.9700000001,560891.4000000001,420668.55000000005,0.7187909195397136,-0.03498727379448835,2828879.2796,2836292.1864,2832585.733,2828879.2796,-0.5663586958128096,-1.7798702922646148,-0.1285801188399008,-0.5093471569099366,-0.8249363689724417,-0.5093471569099366,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2804457.0,2804457.0,,0.13,-0.16498727379448835,0.2,-572032.9589015013,-2709421.9628447853,-1572312.502155087,-1709142.4195911996,-2515934.4214531034,-1815768.8529891353,1243735.894087634,-893653.10985565,243456.35083404835,106626.4333979357,-700165.5684639681,2851118.0,2828879.2796,min_headroom,3908556101594.011,-3908556076947.845,U,9580609.982731853,5238368.541931853,-13960754.051788347,min,13960754.051789347,-11456453241400.773,0.0,11456453241400.773,,,,187.07400000000052,-92809.07319653966,,92996.14719653875,0.7332226772004149,,-68049.71711765608,,,,9858.466400000001,1000.0,1.0
2012-12-31,24817.615,9927.046000000002,24817.615,24817.615,1.707049180327869,1027.0933279697522,1.0,1.5706392485452598,0.9758930347116269,4566319.487295634,4566319.487295634,4566319.487295634,872190.0000000001,407022.00000000006,610533.0,581460.0000000001,436095.00000000006,0.7275884671339489,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,2907300.0,2907300.0,,,,0.2,-593010.1340167935,-2808779.9073327365,-1629971.1985298702,-1771818.8428196597,-2608196.9320587222,-1882355.4029515565,1289345.268934763,-926424.50438118,252384.20442168624,110536.56013189675,-725841.5291071658,,,min_headroom,3908556101617.1714,-3908556076799.556,U,9419252.179493714,,-13960754.051788347,min,13960754.051789347,-11456453402758.576,0.0,11456453402758.576,,,,171.44900000000052,161529.25223814044,,-161357.80323813856,0.7231896933368313,,116816.29039102845,,,,9927.046000000002,1000.0,1.0
2013-03-31,24844.095,9937.638,16880683000000.0,16880683000000.0,1.951,1028.1892201948767,10.0,1.5706392485452598,0.9758930347116269,5029588.957489549,5029588.957489549,5029588.957489549,960676.8000000002,448315.84,672473.76,640451.2000000001,480338.4000000001,0.6142407730748041,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,3202256.0,3202256.0,,,,0.2,-653173.1364895542,-3093740.6909970418,-1795337.6157670238,-1951576.2117195723,-2872807.854320722,-2073327.1018587828,1420153.9653692287,-1020413.589138259,277989.48609175906,121750.8901392105,-799480.7524619394,,,min_headroom,4061198768283.838,12819484231716.162,U,16880691931165.096,,-13960754.051788347,min,13960754.051789347,5424229109154.34,5424229109154.34,0.0,,,,16880682975182.385,463269.47019391507,,16880682511912.916,0.6709146201043765,,310814.26060110633,,,,9937.638,1000.0,1.0
2013-06-30,25051.549,10020.6196,25051.549,25051.549,1.98625,1036.774840499674,1.0,1.5706392485452598,0.9758930347116269,5463738.776015436,5463738.776015436,5463738.776015436,1043601.6000000002,487014.0800000001,730521.1200000001,695734.4000000001,521800.8000000001,0.7630956983449064,0.016845202232440057,3295300.5196,3302598.3464,3298949.433,3295300.5196,-1.0629603585055036,-1.596296240167804,1.2619346321599083,-0.8055216176135731,-0.4657739888377997,-0.8055216176135731,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,3478672.0,3478672.0,,0.11,-0.09315479776755994,0.2,-709554.4831701121,-3360789.7423041947,-1950309.6237513504,-2120034.6017229566,-3120786.1720629376,-2252294.92460231,1542740.441432198,-1108494.8177018845,301985.3008509597,132260.32287935354,-868491.2474606275,3317194.0,3295300.5196,min_headroom,4061198768349.039,-4061198743297.49,U,8522066.824773911,5112667.863973912,-13960754.051788347,min,13960754.051789347,-11456454299943.932,0.0,11456454299943.932,,,,-16880682974948.451,434149.8185258871,,-16880683409098.271,0.6886682357098552,,298985.1895579765,,,,10020.6196,1000.0,1.0
2013-09-30,25291.767999999996,10116.7072,25291.767999999996,25291.767999999996,2.7065625,1046.7164618904303,1.0,1.5706392485452598,0.9758930347116269,5864795.225574474,5864795.225574474,5864795.225574474,1120205.4000000001,522762.5200000001,784143.78,746803.6000000001,560102.7000000001,0.823955757805406,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,3734018.0,3734018.0,,,,0.2,-761638.1228635225,-3607482.795727572,-2093468.7836797403,-2275652.134911354,-3349862.171723608,-2417620.8017811594,1655982.6789176369,-1189861.9939464126,324152.0181014191,141968.6668698052,-932241.3699424486,,,min_headroom,4061198768436.013,-4061198743144.245,U,8121250.594214873,,-13960754.051788347,min,13960754.051789347,-11456454700760.162,0.0,11456454700760.162,,,,240.21899999999732,401056.4495590376,,-400816.230559038,0.7935257280751562,,318248.6111355724,,,,10116.707199999999,1000.0,1.0
2013-12-31,25593.244,10237.2976,25593.244,25593.244,2.7441935483870967,1059.1932445362654,1.0,1.5706392485452598,0.9758930347116269,6333720.567702401,6333720.567702401,6333720.567702401,1209772.5000000002,564560.5,846840.7500000001,806515.0000000001,604886.2500000001,0.8258068756047916,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,4032575.0,4032575.0,,,,0.2,-822535.631404661,-3895922.551787676,-2260854.093458395,-2457604.089733942,-3617703.623051182,-2610923.997887171,1788388.3664825098,-1284998.553900505,350069.9044287759,153319.90815322893,-1006779.625164011,,,min_headroom,4061198768554.0933,-4061198742960.849,U,7652626.728086946,,-13960754.051788347,min,13960754.051789347,-11456455169384.027,0.0,11456455169384.027,,,,301.4760000000024,468925.3421279276,,-468623.8661279278,0.8248813167050988,,386807.75365087384,,,,10237.2976,1000.0,1.0
2014-03-31,25780.32,10312.128,17608138000000.0,17608138000000.0,2.7654098360655737,1066.93550790135,10.0,1.5706392485452598,0.9758930347116269,6639046.555062605,6639046.555062605,6639046.555062605,1268091.3000000003,591775.9400000001,887663.91,845394.2000000002,634045.6500000001,0.7887442372491514,-0.006710220673899744,4006740.712,4012373.808,4009557.26,4006740.712,-0.9482736511834894,-0.3129245986353893,0.1105449397103825,-0.7047278610101722,-0.3835511033694987,-0.7047278610101722,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,4226971.0,4226971.0,,0.07,-0.07671022067389975,0.2,-862187.1286744056,-4083731.0266151293,-2369841.773130053,-2576076.3821594813,-3792100.1596330577,-2736787.294042425,1874600.1653680196,-1346943.732572704,366945.52091237204,160710.91188294394,-1055312.8655906324,4023640.0,4006740.712,min_headroom,4228565935220.76,13379572064779.24,U,17608145321707.496,17608143335188.92,-13960754.051788347,min,13960754.051789347,6151682499696.74,6151682499696.74,0.0,,,,17608137974406.758,305325.98736020364,,17608137669080.77,0.8072755564269716,,246482.2063378229,,,,10312.128,1000.0,1.0
2014-06-30,26033.126,10413.2504,26033.126,26033.126,2.620952380952381,1077.3980505699633,1.0,1.5706392485452598,0.9758930347116269,6861098.820104188,6861098.820104188,6861098.820104188,1310504.4000000001,611568.7200000001,917353.0800000001,873669.6000000002,655252.2000000001,0.816699554297953,,,,,,,,,,,,0.35,0.3,0.2,0.15,0.30000000000000004,0.20000000000000004,0.15000000000000002,0.14,0.21000000000000002,4368348.0,4368348.0,,,,0.2,-891024.1918315934,-4220317.163910551,-2449104.4698364674,-2662236.885905677,-3918932.291736269,-2828323.0006441115,1937298.8088125181,-1391994.1632664395,379218.5308076441,166086.11473843455,-1090609.2910921574,,,min_headroom,4228565935374.5527,-4228565909341.427,U,7125688.357685159,,-13960754.051788347,min,13960754.051789347,-11456455696322.398,0.0,11456455696322.398,,,,-17608137973966.875,222052.26504158322,,-17608138196019.137,0.8027218957735522,,178246.21515499096,,,,10413.2504,1000.0,1.0
