date,p_R,V_R,capital_headroom,lcr_headroom,nsfr_headroom,hy_oas,usjp_10y_spread,usd_jpy_return,vix,E_p,E_T
2011-03-01,4.487934587834,3038540.1550000003,2493069.376674121,2356701.6820926513,2220333.987511181,,-0.6953975931775661,-0.3212655563041897,0.04119895843176404,-0.5083315747408779,0.04119895843176404
2011-04-01,4.66041137228633,3053132.995,2483978.765759975,2341690.208449969,2199401.651139963,,-0.649161674243822,0.7774809688775072,-0.5218376097564947,0.0641596473168426,-0.5218376097564947
2011-05-01,4.36747925922629,3135699.274,2587895.212305363,2450944.1968817036,2313993.1814580443,,-0.8587194487900817,-0.8512950024745557,-0.4366183160247231,-0.8550072256323187,-0.4366183160247231
2011-06-01,4.37438377753443,3137852.722,2588805.840263638,2451544.1198295476,2314282.399395457,,-1.0032651275685012,-0.23930528644207508,-0.15304261679453243,-0.6212852070052881,-0.15304261679453243
2011-07-01,4.59668337452333,3251937.0530000003,2654012.0535391406,2504530.803673926,2355049.5538087105,,-0.9885539697810241,-0.46958088840668355,-0.14335057495352813,-0.7290674290938538,-0.14335057495352813
2011-08-01,4.20449278450583,3563454.504,2964153.754000688,2814328.56650086,2664503.3790010316,,-1.70280881491327,-1.004754619846533,1.8451200797066616,-1.3537817173799014,1.8451200797066616
2011-09-01,4.03449708299734,3928598.43,3294601.673755883,3136102.484694854,2977603.2956338245,,-1.996317200546636,0.008807272735548679,2.014785447592766,-0.9937549639055437,2.014785447592766
2011-10-01,4.07775911407011,4013137.679,3358553.329137583,3194907.241671979,3031261.154206375,,-1.853954449005088,0.017061154350334378,1.5403084159412357,-0.9184466473273769,1.5403084159412357
2011-11-01,4.39174726918695,4329731.785999999,3569128.2761009024,3378977.3986261277,3188826.521151354,,-2.0140990082738592,0.5398042570520241,1.4210397731779456,-0.7371473756109176,1.4210397731779456
2011-12-01,4.09262291417417,4700361.015,3930888.807204801,3738520.755256002,3546152.7033072026,,-1.9353180314872445,0.20533933605388136,0.558405985704819,-0.8649893477166816,0.558405985704819
2012-01-01,3.90433805608164,4740839.585,4000445.968620248,3815347.5645253104,3630249.1604303727,,-1.9177223795972194,-0.3173318704674607,-0.04436748773632601,-1.11752712503234,-0.04436748773632601
2012-02-01,3.74408726271292,4821746.867000001,4099625.2258495754,3919094.815561969,3738564.405274363,,-1.9031464184836184,0.82380839845097,-0.27033695892610327,-0.5396690100163242,-0.27033695892610327
2012-03-01,3.28276480899777,5238232.995,4550397.51750732,4378438.648134151,4206479.778760981,,-1.673165234795717,1.955990153451328,-0.5518521984870499,0.14141245932780544,-0.5518521984870499
2012-04-01,3.38187729759281,5252922.357999999,4542332.803258483,4364685.414573105,4187038.025887726,,-1.7333278136246701,-0.4786871749195497,-0.3430049491626573,-1.1060074942721099,-0.3430049491626573
2012-05-01,3.52554472292503,5424475.151,4659505.961270159,4468263.663837699,4277021.366405239,,-1.9119245407343872,-0.6615589397115942,0.057134365174153455,-1.2867417402229906,0.057134365174153455
2012-06-01,3.40599415231851,5572810.034,4813571.698488563,4623762.114610705,4433952.530732845,,-2.0249831746609765,-0.08271510634570214,0.07328707846870815,-1.0538491405033394,0.07328707846870815
2012-07-01,3.24899459783906,5606357.454,4877756.4507359695,4695606.199919962,4513455.949103955,,-2.0960500222355574,-0.0971618576881319,-0.37654243263412024,-1.0966059399618446,-0.37654243263412024
2012-08-01,3.00803600641141,5628122.533000001,4950938.723889625,4781642.771612031,4612346.819334437,,-1.939746697616303,-0.03196800620324422,-0.6124072138268786,-0.9858573519097735,-0.6124072138268786
2012-09-01,2.41867343345105,5489634.101000001,4958528.814621775,4825752.493027219,4692976.171432663,,-1.8325124562975144,-0.1835680984318488,-0.6619578909789893,-1.0080402773646815,-0.6619578909789893
2012-10-01,2.3057818010952,5480316.066,4974859.544030702,4848495.413538377,4722131.283046053,,-1.7974978443464875,0.5116420507905505,-0.5349283056843701,-0.6429278967779686,-0.5349283056843701
2012-11-01,2.24665118025691,5402249.542,4916770.729616934,4795401.026521168,4674031.323425402,,-1.8299731740100171,1.0437643020321146,-0.4797776336562809,-0.3931044359889513,-0.4797776336562809
2012-12-01,2.09906736204692,5288072.615,4844071.789628776,4733071.58328597,4622071.376943164,,-1.8187261415218081,1.3530377760485028,-0.40196254455972663,-0.23284418273665264,-0.40196254455972663
