date,L_real,L_asset,U,Y,spread,depth,turnover
2022-12-31,39978.418,15991.3672,,,3.82672131147541,1656.3127693013025,1.0
2023-03-31,40258.212,16103.284800000001,27720709000000.0,27720709000000.0,3.646290322580645,1667.904683092736,10.0
2023-06-30,40466.661,16186.664400000001,,,3.5957142857142856,1676.5407611998808,1.0
2023-09-30,40677.593,16271.0372,,,4.14968253968254,1685.2797104262925,1.0
2023-12-31,40901.485,16360.594000000001,,,4.4470967741935485,1694.5555946932589,1.0
2024-03-31,41167.637,16467.0548,29184890000000.0,29184890000000.0,4.15639344262295,1705.582318066232,10.0
2024-06-30,41498.171,16599.2684,,,4.448730158730158,1719.2763988297136,1.0
2024-09-30,41842.393,16736.9572,,,3.9546875,1733.5375757996085,1.0
2024-12-31,41754.849,16701.9396,,,4.275483870967742,1729.9106127447994,1.0
2025-03-31,41955.413,16782.1652,,,4.453606557377049,1738.2200139387674,1.0
2025-06-30,42258.354,16903.3416,,,4.361774193548388,1750.7709119419076,1.0
2025-09-30,42687.286,17074.9144,,,4.26109375,1768.5416388566632,1.0
2025-12-31,43143.826,17257.5304,,,4.1,1787.4561699843534,1.0
